transaction_id,customer_id,product_id,store_id,employee_id,quantity,purchase_date,_rescued_data
12655,896,297,28,157,4,2025-05-23,
12656,381,279,11,31,3,2025-06-03,
12657,568,292,23,33,2,2025-06-09,
12658,957,90,13,25,2,2025-06-11,
12659,106,193,22,101,2,2025-06-03,
12660,729,335,7,96,4,2025-06-17,
12661,867,194,23,87,5,2025-05-24,
12662,529,188,13,143,2,2025-06-17,
12663,872,301,23,94,1,2025-06-12,
12664,128,335,14,194,5,2025-06-14,
12665,292,460,24,37,1,2025-06-13,
12666,86,428,20,51,1,2025-06-07,
12667,782,40,9,155,2,2025-05-20,
12668,165,265,3,131,1,2025-05-23,
12669,280,129,4,103,2,2025-05-20,
12670,461,193,18,129,1,2025-06-05,
12671,928,499,2,11,3,2025-05-31,
12672,526,465,2,12,4,2025-06-12,
12673,151,115,11,10,5,2025-05-25,
12674,851,265,30,36,5,2025-06-18,
12675,448,208,8,183,1,2025-05-20,
12676,94,181,16,86,3,2025-06-17,
12677,970,419,30,122,2,2025-05-30,
12678,933,445,12,133,5,2025-06-10,
12679,228,177,20,117,4,2025-06-07,
12680,837,250,22,39,2,2025-06-06,
12681,462,406,26,156,2,2025-05-22,
12682,906,247,20,132,5,2025-06-15,
12683,358,455,23,36,4,2025-05-23,
12684,953,310,24,84,5,2025-06-02,
12685,28,4,26,157,3,2025-05-30,
12686,425,257,2,82,3,2025-06-15,
12687,55,452,1,42,5,2025-05-23,
12688,406,72,9,101,5,2025-05-28,
12689,515,226,17,158,2,2025-05-26,
12690,383,85,20,190,1,2025-06-12,
12691,242,118,13,77,4,2025-06-10,
12692,396,40,10,152,4,2025-05-27,
12693,84,264,13,87,4,2025-05-30,
12694,384,330,22,130,1,2025-05-31,
12695,230,144,12,131,5,2025-05-29,
12696,29,109,5,137,1,2025-05-20,
12697,327,77,29,126,2,2025-06-07,
12698,954,96,18,182,5,2025-05-20,
12699,102,81,2,145,3,2025-06-03,
12700,860,186,19,77,1,2025-06-01,
12701,732,309,6,122,1,2025-06-04,
12702,666,368,9,5,4,2025-05-26,
12703,344,419,6,95,2,2025-06-10,
12704,811,61,17,85,1,2025-06-08,
12705,150,339,16,173,5,2025-06-13,
12706,141,118,30,29,5,2025-05-29,
12707,40,213,11,107,3,2025-06-02,
12708,294,416,29,150,1,2025-06-11,
12709,940,170,15,79,2,2025-06-07,
12710,850,369,5,186,3,2025-05-23,
12711,484,59,3,177,3,2025-05-31,
12712,713,247,11,162,4,2025-05-21,
12713,852,346,23,7,3,2025-06-08,
12714,143,246,17,153,1,2025-06-08,
12715,778,246,14,122,2,2025-06-12,
12716,723,108,5,68,3,2025-05-31,
12717,481,303,9,168,1,2025-06-13,
12718,460,83,4,199,5,2025-06-08,
12719,631,332,11,149,5,2025-06-17,
12720,6,427,2,148,2,2025-06-14,
12721,928,211,5,59,5,2025-06-14,
12722,82,12,16,185,5,2025-05-21,
12723,20,125,28,14,5,2025-06-04,
12724,263,23,27,150,3,2025-06-10,
12725,221,66,9,123,4,2025-06-06,
12726,856,294,24,44,5,2025-06-13,
12727,154,304,12,135,1,2025-06-16,
12728,562,83,30,162,5,2025-05-25,
12729,963,69,14,185,1,2025-06-12,
12730,745,323,10,159,5,2025-05-20,
12731,624,263,29,199,4,2025-05-23,
12732,541,21,29,98,3,2025-05-23,
12733,434,457,9,38,1,2025-05-29,
12734,114,294,20,175,1,2025-06-14,
12735,795,76,27,63,3,2025-06-03,
12736,296,29,25,9,4,2025-06-10,
12737,244,86,30,147,3,2025-06-18,
12738,309,133,9,180,2,2025-06-16,
12739,125,473,17,29,3,2025-06-17,
12740,49,93,11,49,1,2025-05-21,
12741,245,265,14,5,2,2025-05-23,
12742,430,491,29,113,2,2025-05-21,
12743,655,208,6,81,5,2025-06-03,
12744,813,307,11,108,3,2025-06-04,
12745,638,497,24,39,1,2025-05-29,
12746,469,289,16,106,2,2025-06-08,
12747,65,327,25,177,4,2025-05-27,
12748,114,10,5,53,1,2025-06-09,
12749,857,450,18,106,5,2025-06-09,
12750,927,369,28,129,5,2025-06-03,
12751,512,373,30,199,1,2025-06-03,
12752,612,339,22,157,3,2025-06-11,
12753,549,421,21,121,1,2025-06-11,
12754,17,146,26,189,4,2025-05-30,
12755,648,485,15,187,5,2025-06-12,
12756,528,44,2,16,5,2025-05-25,
12757,589,111,7,181,1,2025-06-10,
12758,248,230,5,36,5,2025-06-13,
12759,736,311,2,133,4,2025-06-01,
12760,148,242,8,54,2,2025-06-10,
12761,299,445,6,144,3,2025-05-28,
12762,440,247,2,84,1,2025-05-31,
12763,2,88,16,170,1,2025-06-07,
12764,630,113,9,123,1,2025-06-06,
12765,362,426,6,135,4,2025-06-02,
12766,247,211,23,97,5,2025-06-18,
12767,585,308,15,81,2,2025-05-20,
12768,427,74,14,45,3,2025-06-07,
12769,192,407,4,118,4,2025-06-05,
12770,681,299,29,137,4,2025-05-22,
12771,685,421,30,88,3,2025-06-02,
12772,88,393,16,140,2,2025-06-01,
12773,537,94,2,91,1,2025-05-25,
12774,999,320,15,174,1,2025-06-01,
12775,370,338,12,198,1,2025-06-01,
12776,70,262,23,185,2,2025-06-13,
12777,977,136,18,175,5,2025-05-28,
12778,539,86,16,165,5,2025-06-02,
12779,558,371,15,178,4,2025-06-01,
12780,520,352,16,68,1,2025-06-14,
12781,806,176,4,157,5,2025-05-26,
12782,520,473,28,124,4,2025-06-06,
12783,568,233,24,50,1,2025-06-14,
12784,21,306,28,64,4,2025-06-01,
12785,400,303,5,72,4,2025-06-10,
12786,895,36,4,143,2,2025-06-02,
12787,482,118,12,77,4,2025-06-14,
12788,45,194,3,58,4,2025-05-20,
12789,651,198,7,77,5,2025-06-16,
12790,397,68,28,198,2,2025-06-16,
12791,383,56,10,74,1,2025-06-15,
12792,260,9,6,181,4,2025-05-31,
12793,766,104,27,54,1,2025-06-04,
12794,17,268,6,177,5,2025-05-25,
12795,366,441,24,181,3,2025-05-29,
12796,808,466,17,126,3,2025-05-31,
12797,70,259,27,82,2,2025-06-18,
12798,354,351,9,123,3,2025-06-02,
12799,247,215,19,90,4,2025-06-01,
12800,751,424,29,144,1,2025-06-10,
12801,673,77,22,185,2,2025-06-18,
12802,644,311,19,71,2,2025-06-11,
12803,107,50,7,74,1,2025-05-31,
12804,791,91,19,32,5,2025-06-02,
12805,596,244,1,147,1,2025-06-17,
12806,753,462,17,174,2,2025-06-03,
12807,775,315,25,140,4,2025-06-07,
12808,341,308,19,98,5,2025-06-13,
12809,137,20,6,102,5,2025-06-11,
12810,46,450,14,89,1,2025-05-29,
12811,361,402,30,198,1,2025-06-08,
12812,560,273,3,38,2,2025-05-26,
12813,347,258,8,75,1,2025-05-20,
12814,834,386,25,11,1,2025-06-03,
12815,659,61,16,74,1,2025-06-08,
12816,180,48,22,183,2,2025-06-12,
12817,851,247,4,21,4,2025-06-10,
12818,798,338,29,89,2,2025-06-06,
12819,702,67,11,114,3,2025-06-02,
12820,476,462,1,168,1,2025-05-28,
12821,713,309,10,66,3,2025-05-20,
12822,491,277,22,192,3,2025-06-05,
12823,647,424,22,123,5,2025-05-22,
12824,187,1,4,55,2,2025-06-09,
12825,831,460,13,52,3,2025-06-03,
12826,139,481,12,138,2,2025-06-06,
12827,65,397,19,70,5,2025-05-30,
12828,734,348,30,144,4,2025-06-01,
12829,795,333,4,179,4,2025-05-26,
12830,967,221,27,70,1,2025-05-31,
12831,469,268,11,36,1,2025-05-24,
12832,38,216,5,28,1,2025-06-02,
12833,301,190,1,158,3,2025-06-15,
12834,207,448,3,190,5,2025-06-16,
12835,45,23,15,151,2,2025-06-06,
12836,811,358,27,62,4,2025-06-16,
12837,205,272,23,63,3,2025-06-04,
12838,908,220,22,13,2,2025-05-25,
12839,43,118,16,172,4,2025-05-26,
12840,324,481,15,136,3,2025-05-28,
12841,956,411,21,58,3,2025-05-20,
12842,318,247,9,164,5,2025-06-14,
12843,528,405,20,60,3,2025-06-15,
12844,408,394,22,14,2,2025-06-18,
12845,835,196,1,26,5,2025-06-06,
12846,557,180,11,106,3,2025-06-08,
12847,485,302,2,85,3,2025-06-10,
12848,260,412,21,184,5,2025-05-26,
12849,38,380,20,121,5,2025-06-12,
12850,772,465,15,26,1,2025-06-18,
12851,663,390,11,175,1,2025-05-24,
12852,196,429,24,198,3,2025-06-10,
12853,293,357,24,36,4,2025-06-06,
12854,366,295,30,2,5,2025-05-27,
12855,883,51,26,141,4,2025-06-04,
12856,800,218,19,41,3,2025-06-15,
12857,49,69,5,105,1,2025-06-11,
12858,887,131,7,168,2,2025-05-28,
12859,672,245,28,122,2,2025-06-12,
12860,340,393,2,123,5,2025-06-15,
12861,280,120,26,167,2,2025-05-27,
12862,128,466,21,52,3,2025-06-04,
12863,819,440,10,194,5,2025-06-05,
12864,377,43,11,74,2,2025-06-15,
12865,448,146,26,83,1,2025-05-24,
12866,911,307,2,74,3,2025-05-26,
12867,410,449,24,166,2,2025-06-13,
12868,762,279,3,16,1,2025-06-07,
12869,451,210,18,197,2,2025-06-01,
12870,917,132,20,23,4,2025-06-07,
12871,980,97,13,167,4,2025-06-08,
12872,396,3,3,147,1,2025-05-20,
12873,348,364,13,60,1,2025-06-14,
12874,998,381,9,137,4,2025-05-22,
12875,192,405,6,190,1,2025-06-18,
12876,509,4,8,186,3,2025-06-10,
12877,709,296,25,10,3,2025-06-17,
12878,510,268,28,45,5,2025-05-22,
12879,377,61,13,107,4,2025-06-07,
12880,947,267,3,46,3,2025-06-07,
12881,817,4,1,10,1,2025-05-26,
12882,532,193,28,102,1,2025-05-30,
12883,274,336,7,127,3,2025-06-08,
12884,821,106,6,48,5,2025-05-22,
12885,85,353,13,192,4,2025-06-08,
12886,745,412,25,75,4,2025-06-18,
12887,435,162,13,10,1,2025-06-17,
12888,81,210,10,3,4,2025-06-18,
12889,441,186,21,77,4,2025-06-17,
12890,617,55,25,146,4,2025-06-09,
12891,843,80,21,155,1,2025-06-16,
12892,185,219,5,28,2,2025-06-13,
12893,559,334,4,86,2,2025-06-01,
12894,301,300,10,73,4,2025-05-22,
12895,329,130,16,117,2,2025-06-06,
12896,106,134,26,165,4,2025-05-30,
12897,82,438,14,140,5,2025-06-11,
12898,336,275,24,135,1,2025-06-09,
12899,677,217,26,127,3,2025-05-23,
12900,303,290,30,35,1,2025-06-17,
12901,314,188,10,130,5,2025-06-09,
12902,457,314,29,120,3,2025-05-31,
12903,618,142,22,70,1,2025-06-02,
12904,735,349,20,50,5,2025-05-30,
12905,437,204,5,29,3,2025-05-22,
12906,171,387,12,85,3,2025-05-23,
12907,707,105,22,42,5,2025-06-07,
12908,455,212,4,188,2,2025-06-01,
12909,360,283,27,118,1,2025-06-11,
12910,458,402,12,166,3,2025-05-20,
12911,44,286,17,66,5,2025-06-17,
12912,745,248,7,184,4,2025-06-12,
12913,891,92,16,48,4,2025-06-05,
12914,934,190,15,4,1,2025-05-21,
12915,362,287,29,189,1,2025-05-28,
12916,630,285,13,87,5,2025-06-01,
12917,446,248,16,76,4,2025-06-03,
12918,282,130,9,146,3,2025-05-30,
12919,655,158,19,173,5,2025-05-29,
12920,811,296,20,194,4,2025-06-09,
12921,971,177,14,50,4,2025-05-25,
12922,59,397,3,45,5,2025-05-22,
12923,77,362,25,157,5,2025-06-07,
12924,688,204,14,164,5,2025-05-24,
12925,653,377,26,104,3,2025-05-30,
12926,416,71,12,110,2,2025-05-29,
12927,373,438,20,132,4,2025-05-22,
12928,526,443,6,84,4,2025-06-12,
12929,821,338,14,23,2,2025-06-12,
12930,768,61,21,103,2,2025-06-04,
12931,696,383,14,172,1,2025-06-03,
12932,164,118,3,25,3,2025-05-26,
12933,976,229,2,48,3,2025-06-01,
12934,32,401,17,36,1,2025-05-22,
12935,147,359,11,123,2,2025-05-21,
12936,870,487,15,83,5,2025-05-30,
12937,623,83,22,64,3,2025-05-30,
12938,695,52,8,2,3,2025-05-24,
12939,801,110,21,67,5,2025-06-16,
12940,449,261,22,99,4,2025-05-25,
12941,36,206,23,61,1,2025-05-24,
12942,130,403,5,115,5,2025-05-20,
12943,69,174,30,193,3,2025-06-08,
12944,242,411,16,69,3,2025-06-15,
12945,798,282,17,85,3,2025-06-08,
12946,661,315,21,78,3,2025-05-29,
12947,376,357,21,150,5,2025-05-29,
12948,371,351,17,186,1,2025-05-21,
12949,393,362,3,147,1,2025-06-11,
12950,973,27,10,3,3,2025-05-26,
12951,581,83,15,67,5,2025-06-05,
12952,34,200,14,168,3,2025-06-11,
12953,620,494,3,93,3,2025-05-26,
12954,158,326,30,178,2,2025-06-12,
12955,696,3,26,61,4,2025-06-07,
12956,461,412,16,16,4,2025-06-18,
12957,972,47,10,171,1,2025-05-28,
12958,380,422,5,31,4,2025-05-21,
12959,381,75,5,120,1,2025-06-14,
12960,455,242,22,79,4,2025-05-31,
12961,782,475,29,41,1,2025-05-22,
12962,79,308,10,104,3,2025-05-28,
12963,588,223,27,176,4,2025-06-08,
12964,141,46,8,129,5,2025-06-02,
12965,543,33,17,181,2,2025-06-17,
12966,376,135,14,198,4,2025-06-17,
12967,408,114,10,80,1,2025-06-06,
12968,322,190,19,177,5,2025-05-22,
12969,666,41,2,31,1,2025-06-07,
12970,286,312,18,164,3,2025-05-28,
12971,256,20,3,76,5,2025-06-02,
12972,984,371,30,95,5,2025-06-17,
12973,117,197,2,158,3,2025-05-23,
12974,27,477,17,57,1,2025-05-23,
12975,754,206,4,57,4,2025-06-09,
12976,191,315,17,35,2,2025-06-04,
12977,512,336,14,123,3,2025-06-04,
12978,531,267,14,40,3,2025-06-18,
12979,397,147,4,117,3,2025-06-02,
12980,936,365,15,192,4,2025-06-18,
12981,576,494,22,156,2,2025-06-07,
12982,121,306,24,96,2,2025-06-06,
12983,269,30,19,107,2,2025-06-05,
12984,794,485,27,180,2,2025-06-06,
12985,267,397,9,141,5,2025-06-04,
12986,721,420,12,121,1,2025-05-24,
12987,457,90,9,194,2,2025-06-13,
12988,220,328,19,138,1,2025-06-10,
12989,627,254,3,171,1,2025-06-03,
12990,293,225,25,56,2,2025-06-07,
12991,711,6,17,196,5,2025-05-29,
12992,939,104,1,64,4,2025-05-21,
12993,503,436,4,175,5,2025-06-07,
12994,205,337,24,194,3,2025-06-05,
12995,126,477,22,153,1,2025-06-04,
12996,139,412,15,21,5,2025-05-23,
12997,874,266,6,135,2,2025-06-11,
12998,76,147,26,115,1,2025-05-21,
12999,463,100,6,136,3,2025-06-17,
13000,177,18,27,181,3,2025-05-27,
13001,921,402,13,93,1,2025-06-05,
13002,731,307,2,20,3,2025-06-12,
13003,456,262,3,145,5,2025-06-03,
13004,90,265,14,29,1,2025-06-12,
13005,830,358,29,16,5,2025-06-07,
13006,699,119,23,141,2,2025-05-31,
13007,991,315,10,130,3,2025-06-07,
13008,866,87,11,52,1,2025-06-14,
13009,328,346,19,147,1,2025-06-08,
13010,684,19,24,138,5,2025-06-04,
13011,356,185,15,39,4,2025-06-18,
13012,727,123,25,43,1,2025-06-07,
13013,67,336,22,84,5,2025-06-01,
13014,564,1,15,134,1,2025-05-31,
13015,556,500,20,114,2,2025-05-21,
13016,298,81,26,30,2,2025-06-05,
13017,913,45,9,175,3,2025-05-21,
13018,308,142,11,53,5,2025-05-23,
13019,872,400,30,184,3,2025-06-16,
13020,162,205,28,150,4,2025-05-21,
13021,729,181,26,126,1,2025-05-21,
13022,727,343,6,24,4,2025-05-29,
13023,950,203,7,131,3,2025-05-28,
13024,718,208,6,115,2,2025-05-25,
13025,654,301,3,15,1,2025-05-23,
13026,179,103,24,117,3,2025-06-11,
13027,813,266,20,34,5,2025-05-25,
13028,371,8,9,132,3,2025-05-28,
13029,521,378,28,107,3,2025-06-01,
13030,230,361,22,117,4,2025-05-26,
13031,125,36,4,145,3,2025-05-25,
13032,206,471,14,15,4,2025-06-07,
13033,812,47,18,144,3,2025-05-26,
13034,143,282,1,119,5,2025-05-21,
13035,243,146,1,173,1,2025-06-11,
13036,810,372,13,79,2,2025-05-28,
13037,506,425,4,186,3,2025-05-28,
13038,27,287,1,6,1,2025-05-30,
13039,370,469,6,102,3,2025-06-11,
13040,568,299,21,66,2,2025-06-16,
13041,587,179,16,1,5,2025-05-22,
13042,378,178,15,191,1,2025-05-28,
13043,479,494,23,56,1,2025-05-26,
13044,823,418,13,149,5,2025-06-05,
13045,565,142,28,19,2,2025-06-04,
13046,133,116,22,12,3,2025-05-26,
13047,627,311,24,109,5,2025-05-27,
13048,906,494,20,89,5,2025-05-27,
13049,89,100,24,180,5,2025-06-08,
13050,68,233,16,17,3,2025-06-11,
13051,317,477,10,139,2,2025-06-11,
13052,408,207,20,16,4,2025-05-25,
13053,735,295,27,18,5,2025-06-12,
13054,737,3,20,121,1,2025-06-07,
13055,491,134,12,9,2,2025-05-31,
13056,539,90,23,74,4,2025-06-07,
13057,421,209,22,105,1,2025-06-05,
13058,788,260,23,47,1,2025-06-01,
13059,420,55,22,197,2,2025-05-21,
13060,844,287,13,35,5,2025-06-02,
13061,589,38,26,197,5,2025-06-01,
13062,76,258,10,165,5,2025-06-05,
13063,129,151,3,187,5,2025-05-29,
13064,996,175,5,166,4,2025-05-27,
13065,325,485,5,108,5,2025-06-18,
13066,658,60,1,96,1,2025-06-06,
13067,76,412,7,98,5,2025-05-24,
13068,461,263,4,115,1,2025-05-24,
13069,478,490,27,97,5,2025-06-16,
13070,697,132,1,97,4,2025-06-02,
13071,530,449,23,21,5,2025-06-03,
13072,353,276,7,175,5,2025-06-13,
13073,132,417,28,170,4,2025-05-24,
13074,900,407,1,139,3,2025-06-02,
13075,849,295,7,35,3,2025-05-24,
13076,799,129,16,168,2,2025-06-02,
13077,565,356,21,90,5,2025-05-26,
13078,656,227,5,31,3,2025-05-22,
13079,602,495,21,46,2,2025-06-07,
13080,187,194,8,138,3,2025-06-03,
13081,787,289,14,101,2,2025-06-01,
13082,990,248,27,136,3,2025-06-11,
13083,133,395,21,33,2,2025-05-29,
13084,444,125,28,187,4,2025-05-25,
13085,515,388,26,58,3,2025-06-09,
13086,933,174,18,1,1,2025-06-09,
13087,890,493,7,194,2,2025-06-04,
13088,57,398,3,6,4,2025-05-20,
13089,852,235,10,77,4,2025-05-31,
13090,128,349,25,119,3,2025-06-12,
13091,531,236,15,173,1,2025-05-20,
13092,157,460,5,185,3,2025-06-16,
13093,312,301,16,140,5,2025-06-04,
13094,169,442,14,109,5,2025-06-18,
13095,166,15,1,137,1,2025-05-25,
13096,331,247,4,98,3,2025-06-15,
13097,958,60,6,59,4,2025-05-27,
13098,727,133,29,64,5,2025-05-28,
13099,231,35,5,118,2,2025-06-12,
13100,355,196,24,89,4,2025-05-28,
13101,971,325,23,40,4,2025-06-04,
13102,964,404,15,71,2,2025-06-11,
13103,532,113,16,49,5,2025-06-10,
13104,917,347,16,186,2,2025-05-21,
13105,291,360,1,196,5,2025-06-09,
13106,867,118,28,29,2,2025-06-16,
13107,81,410,15,9,4,2025-05-24,
13108,257,162,19,170,5,2025-06-02,
13109,202,212,8,108,2,2025-06-18,
13110,651,490,7,158,5,2025-06-10,
13111,980,181,10,197,3,2025-06-18,
13112,565,265,19,5,3,2025-06-04,
13113,282,275,27,62,3,2025-06-08,
13114,129,5,27,53,3,2025-05-29,
13115,641,359,13,18,1,2025-06-17,
13116,311,427,2,26,1,2025-06-16,
13117,630,135,11,153,4,2025-05-26,
13118,547,128,1,9,4,2025-06-03,
13119,96,148,4,115,5,2025-06-16,
13120,515,48,21,154,2,2025-06-16,
13121,657,205,28,173,5,2025-06-08,
13122,173,345,23,181,4,2025-05-21,
13123,607,384,14,13,2,2025-05-21,
13124,965,421,14,63,2,2025-06-10,
13125,595,176,28,190,4,2025-06-05,
13126,158,39,16,12,1,2025-06-09,
13127,176,284,24,103,2,2025-06-10,
13128,675,477,19,113,1,2025-06-06,
13129,640,92,20,60,4,2025-06-17,
13130,738,244,24,139,3,2025-06-07,
13131,924,161,18,56,5,2025-05-28,
13132,620,182,10,194,4,2025-06-01,
13133,346,112,2,199,1,2025-06-10,
13134,863,458,16,15,2,2025-06-08,
13135,947,294,13,36,1,2025-06-10,
13136,578,138,16,129,4,2025-05-28,
13137,43,94,17,75,1,2025-05-30,
13138,846,485,19,60,2,2025-06-07,
13139,885,383,24,188,1,2025-05-27,
13140,30,350,20,148,2,2025-05-27,
13141,84,477,30,82,5,2025-06-15,
13142,47,466,22,148,5,2025-05-25,
13143,972,98,29,154,4,2025-06-17,
13144,657,256,27,198,4,2025-06-05,
13145,790,378,28,173,3,2025-05-29,
13146,591,103,16,83,2,2025-06-17,
13147,272,121,8,61,4,2025-06-06,
13148,667,377,23,78,5,2025-06-05,
13149,216,124,2,37,2,2025-06-09,
13150,786,447,17,170,3,2025-06-12,
13151,586,136,1,134,1,2025-06-17,
13152,427,106,14,57,3,2025-05-28,
13153,633,118,19,106,3,2025-06-02,
13154,655,104,11,77,5,2025-06-02,
13155,32,428,18,71,5,2025-06-18,
13156,510,128,3,16,5,2025-06-09,
13157,911,429,9,143,1,2025-06-03,
13158,643,317,29,152,1,2025-05-20,
13159,559,183,21,189,1,2025-05-20,
13160,297,80,14,45,3,2025-05-25,
13161,658,399,29,161,4,2025-06-12,
13162,980,55,16,174,4,2025-05-26,
13163,310,62,4,110,4,2025-06-02,
13164,495,472,16,143,4,2025-06-01,
13165,251,41,20,127,3,2025-05-21,
13166,825,347,21,13,4,2025-06-13,
13167,827,490,12,89,2,2025-05-29,
13168,702,340,15,165,2,2025-05-24,
13169,416,253,23,172,5,2025-05-20,
13170,305,315,14,98,5,2025-05-23,
13171,465,4,1,135,1,2025-05-25,
13172,75,392,6,82,2,2025-06-04,
13173,706,439,10,179,1,2025-06-11,
13174,62,278,24,107,5,2025-06-01,
13175,162,491,7,105,5,2025-05-21,
13176,451,22,16,39,3,2025-06-04,
13177,426,435,12,77,4,2025-05-27,
13178,496,247,15,97,4,2025-06-02,
13179,476,191,8,48,3,2025-05-29,
13180,209,318,17,194,4,2025-06-17,
13181,349,162,8,138,2,2025-06-07,
13182,622,253,19,122,5,2025-05-30,
13183,148,460,30,62,5,2025-06-05,
13184,321,452,22,58,3,2025-06-17,
13185,883,460,11,77,1,2025-05-26,
13186,736,295,30,182,2,2025-06-03,
13187,327,445,20,37,3,2025-06-18,
13188,752,141,28,119,4,2025-05-31,
13189,882,252,27,15,3,2025-05-27,
13190,354,94,23,144,1,2025-06-11,
13191,999,392,22,106,5,2025-05-31,
13192,409,469,15,107,5,2025-06-01,
13193,134,262,5,143,5,2025-05-27,
13194,779,144,29,136,5,2025-05-22,
13195,380,204,10,35,5,2025-06-14,
13196,528,114,24,100,4,2025-06-07,
13197,576,385,23,63,3,2025-05-23,
13198,109,296,13,66,3,2025-06-17,
13199,327,66,14,53,4,2025-06-06,
13200,248,28,27,85,3,2025-05-28,
13201,478,270,22,166,2,2025-06-11,
13202,126,410,21,21,2,2025-05-20,
13203,274,217,24,116,1,2025-05-25,
13204,461,245,12,95,2,2025-05-23,
13205,254,482,26,24,4,2025-06-15,
13206,145,277,16,138,5,2025-06-13,
13207,100,17,26,186,3,2025-06-12,
13208,52,258,28,49,5,2025-06-16,
13209,298,178,6,14,5,2025-06-10,
13210,969,202,20,69,3,2025-06-07,
13211,394,441,7,97,1,2025-06-01,
13212,885,352,10,173,3,2025-05-31,
13213,631,398,23,155,3,2025-06-18,
13214,429,90,24,155,2,2025-06-04,
13215,255,235,3,11,1,2025-06-01,
13216,986,500,22,19,3,2025-06-15,
13217,887,62,16,49,3,2025-06-13,
13218,924,358,5,195,4,2025-05-23,
13219,164,266,6,151,4,2025-05-25,
13220,834,236,7,186,2,2025-05-20,
13221,336,162,6,172,2,2025-05-22,
13222,957,353,20,144,3,2025-06-10,
13223,592,5,16,56,3,2025-06-04,
13224,739,7,4,123,5,2025-06-01,
13225,321,346,26,54,1,2025-05-27,
13226,195,108,14,86,2,2025-05-28,
13227,782,195,16,78,3,2025-06-10,
13228,164,298,10,4,2,2025-06-04,
13229,511,52,8,55,1,2025-06-02,
13230,528,167,7,49,2,2025-06-16,
13231,479,186,18,190,5,2025-06-17,
13232,511,314,2,31,5,2025-06-07,
13233,901,442,1,192,2,2025-05-30,
13234,316,133,12,194,1,2025-06-01,
13235,510,96,29,123,5,2025-06-06,
13236,24,281,9,63,1,2025-05-26,
13237,93,135,12,179,5,2025-06-13,
13238,968,122,22,155,5,2025-05-25,
13239,403,138,6,181,2,2025-05-21,
13240,518,242,6,53,1,2025-06-01,
13241,469,491,27,102,4,2025-05-30,
13242,990,314,28,62,1,2025-05-27,
13243,247,176,29,142,3,2025-05-31,
13244,221,188,17,83,2,2025-06-09,
13245,598,95,2,199,3,2025-06-17,
13246,362,256,26,73,5,2025-06-02,
13247,50,218,3,98,4,2025-06-16,
13248,52,108,11,120,4,2025-05-31,
13249,289,215,14,137,5,2025-05-26,
13250,507,359,4,167,2,2025-06-17,
13251,612,386,20,92,4,2025-05-29,
13252,904,191,8,79,3,2025-05-23,
13253,864,187,4,67,1,2025-06-04,
13254,670,438,18,93,1,2025-06-10,
13255,689,206,8,132,4,2025-06-04,
13256,482,144,16,128,4,2025-06-07,
13257,293,231,9,120,4,2025-06-13,
13258,550,93,11,26,3,2025-06-06,
13259,9,293,26,185,1,2025-06-15,
13260,868,68,12,121,2,2025-06-04,
13261,111,295,25,195,3,2025-06-12,
13262,442,352,2,82,1,2025-06-18,
13263,138,118,25,53,3,2025-06-06,
13264,904,417,29,95,1,2025-06-03,
13265,271,52,18,81,2,2025-05-30,
13266,745,370,9,106,1,2025-06-18,
13267,375,139,29,12,3,2025-05-24,
13268,783,412,5,145,2,2025-05-30,
13269,413,121,28,57,5,2025-05-21,
13270,375,285,23,190,3,2025-06-09,
13271,47,222,28,38,3,2025-06-05,
13272,411,439,17,5,4,2025-06-15,
13273,53,196,20,67,5,2025-06-03,
13274,584,101,22,142,1,2025-06-04,
13275,576,75,4,150,3,2025-05-23,
13276,200,410,23,149,1,2025-05-24,
13277,372,492,2,185,4,2025-05-30,
13278,567,379,30,107,1,2025-05-20,
13279,296,77,15,76,5,2025-05-24,
13280,76,243,26,40,3,2025-06-09,
13281,396,413,15,51,2,2025-05-20,
13282,517,5,27,85,5,2025-06-05,
13283,462,91,25,59,1,2025-06-13,
13284,783,216,4,98,1,2025-06-05,
13285,564,256,4,146,2,2025-06-09,
13286,287,69,26,63,2,2025-06-01,
13287,846,458,20,128,5,2025-06-09,
13288,639,435,20,141,4,2025-06-16,
13289,697,323,26,168,2,2025-06-15,
13290,626,265,28,176,2,2025-06-06,
13291,122,274,4,87,3,2025-06-07,
13292,132,369,27,66,4,2025-06-11,
13293,999,162,18,196,2,2025-06-07,
13294,100,403,2,126,4,2025-05-25,
13295,404,250,17,186,2,2025-05-27,
13296,383,154,4,165,4,2025-05-28,
13297,814,129,6,190,3,2025-06-07,
13298,348,288,21,126,2,2025-06-03,
13299,572,440,4,118,2,2025-06-12,
13300,962,291,28,44,1,2025-05-28,
13301,375,25,7,188,5,2025-06-05,
13302,774,204,30,91,2,2025-05-26,
13303,148,51,12,44,1,2025-05-20,
13304,204,354,6,36,4,2025-06-05,
13305,617,84,24,185,1,2025-06-06,
13306,522,31,10,140,4,2025-05-28,
13307,412,111,23,126,5,2025-06-12,
13308,513,417,15,48,5,2025-05-30,
13309,42,131,25,139,2,2025-06-03,
13310,47,244,17,165,2,2025-06-02,
13311,40,430,16,16,1,2025-05-20,
13312,141,323,24,135,4,2025-05-31,
13313,731,50,28,9,3,2025-05-27,
13314,342,231,4,20,5,2025-06-12,
13315,824,382,5,172,4,2025-06-08,
13316,486,172,21,13,5,2025-05-25,
13317,532,134,12,196,2,2025-06-03,
13318,468,185,11,2,3,2025-06-13,
