transaction_id,customer_id,product_id,store_id,quantity,transaction_date,total_price
461,652,54,8,3,2025-01-09 01:51:41.697636,208.68
462,119,100,10,1,2025-03-07 01:51:41.697641,4.06
463,553,21,1,2,2024-07-17 01:51:41.697648,84.96
464,399,53,20,3,2025-01-01 01:51:41.697654,254.13
465,834,83,1,3,2025-04-01 01:51:41.697660,24.299999999999997
466,331,144,19,1,2025-04-10 01:51:41.697665,62.72
467,267,156,2,1,2024-08-11 01:51:41.697672,53.81
468,520,4,12,4,2025-03-09 01:51:41.697678,244.72
469,695,55,13,4,2024-10-17 01:51:41.697683,174.24
470,480,15,14,1,2025-05-04 01:51:41.697689,68.97
471,134,64,5,4,2025-01-28 01:51:41.697694,367.0
472,693,193,3,1,2024-07-01 01:51:41.697700,88.46
473,916,112,17,4,2025-03-07 01:51:41.697705,242.76
474,935,144,1,2,2024-07-23 01:51:41.697711,125.44
475,355,118,14,3,2024-10-08 01:51:41.697716,117.51
476,584,20,6,1,2024-08-20 01:51:41.697722,12.98
477,498,64,17,1,2024-12-10 01:51:41.697727,91.75
478,625,33,4,1,2025-05-21 01:51:41.697733,91.42
479,107,81,6,2,2025-03-18 01:51:41.697738,128.1
480,290,197,1,3,2024-12-20 01:51:41.697744,278.13
481,825,126,9,4,2024-09-26 01:51:41.697750,178.4
482,629,69,4,4,2024-07-12 01:51:41.697755,242.04
483,632,186,9,3,2024-11-06 01:51:41.697761,62.550000000000004
484,147,167,9,4,2024-11-22 01:51:41.697766,392.48
485,327,164,13,1,2025-04-24 01:51:41.697772,94.46
486,415,94,17,3,2024-12-16 01:51:41.697778,147.21
487,210,68,3,2,2024-10-18 01:51:41.697786,75.5
488,296,87,6,3,2025-02-12 01:51:41.697796,182.91
489,398,21,20,1,2024-08-23 01:51:41.697805,42.48
490,103,63,15,3,2025-02-02 01:51:41.697812,257.70000000000005
491,636,85,14,2,2025-03-24 01:51:41.697821,63.62
492,757,134,13,2,2025-04-16 01:51:41.697830,112.42
493,508,24,9,3,2024-09-22 01:51:41.697839,26.82
494,891,111,15,3,2025-03-14 01:51:41.697848,266.85
495,868,181,14,4,2024-12-25 01:51:41.697855,165.4
496,209,95,4,4,2024-12-14 01:51:41.697865,14.92
497,933,83,11,1,2024-09-01 01:51:41.697873,8.1
498,428,102,2,4,2024-08-08 01:51:41.697883,67.36
499,393,78,16,1,2025-01-28 01:51:41.697891,16.29
500,826,178,19,1,2025-05-22 01:51:41.697897,58.15
501,916,124,16,3,2025-02-18 01:51:41.697902,229.29000000000002
502,109,140,7,4,2025-02-19 01:51:41.697920,197.6
503,889,184,11,2,2024-09-25 01:51:41.697926,115.56
504,348,120,12,2,2024-07-04 01:51:41.697932,109.2
505,50,15,4,3,2025-04-08 01:51:41.697937,206.91
506,916,83,16,2,2024-11-01 01:51:41.697942,16.2
507,105,168,16,2,2025-03-07 01:51:41.697948,97.72
508,420,169,7,3,2025-03-14 01:51:41.697953,259.46999999999997
509,373,197,13,2,2024-11-22 01:51:41.697959,185.42
510,27,197,5,3,2025-05-21 01:51:41.697965,278.13
511,968,6,1,1,2025-02-04 01:51:41.697971,82.56
512,800,67,5,4,2025-03-11 01:51:41.697976,234.56
513,769,161,14,2,2025-03-20 01:51:41.697982,159.26
514,273,171,11,3,2025-05-16 01:51:41.697987,114.47999999999999
515,649,122,2,2,2024-08-11 01:51:41.697993,111.64
516,340,149,18,4,2024-10-03 01:51:41.697999,19.64
517,301,84,15,2,2024-12-18 01:51:41.698004,83.1
518,480,193,14,1,2024-09-24 01:51:41.698010,88.46
519,834,111,13,3,2024-09-21 01:51:41.698015,266.85
520,544,145,2,4,2025-05-22 01:51:41.698021,229.48
521,557,136,19,1,2024-12-24 01:51:41.698026,58.47
522,265,64,8,2,2025-01-18 01:51:41.698032,183.5
523,542,126,17,2,2025-06-07 01:51:41.698038,89.2
524,596,28,15,2,2025-06-07 01:51:41.698043,136.38
525,166,98,20,4,2025-06-27 01:51:41.698049,156.16
526,316,141,14,3,2024-08-12 01:51:41.698054,122.34
527,1,13,3,4,2024-09-14 01:51:41.698060,27.56
528,761,166,17,1,2025-01-01 01:51:41.698065,46.8
529,261,153,3,3,2024-10-26 01:51:41.698071,289.32
530,63,190,13,4,2025-03-07 01:51:41.698076,339.4
531,483,151,18,2,2024-09-25 01:51:41.698081,109.52
532,676,86,1,1,2024-07-01 01:51:41.698087,68.03
533,321,21,7,2,2025-04-23 01:51:41.698093,84.96
534,846,182,5,4,2024-07-15 01:51:41.698099,331.68
535,201,63,2,1,2024-10-20 01:51:41.698104,85.9
536,222,158,17,3,2025-01-01 01:51:41.698110,41.79
537,152,196,10,3,2024-08-17 01:51:41.698115,189.09
538,644,111,4,4,2025-01-13 01:51:41.698121,355.8
539,626,76,9,4,2024-08-22 01:51:41.698126,356.48
540,462,73,11,3,2024-10-25 01:51:41.698132,52.56
541,217,160,12,3,2024-12-25 01:51:41.698137,40.08
542,196,152,12,4,2025-05-08 01:51:41.698143,94.2
543,793,7,18,3,2024-08-09 01:51:41.698148,286.65
544,202,72,4,1,2024-07-09 01:51:41.698154,38.08
545,995,129,9,4,2024-08-22 01:51:41.698164,81.08
546,647,131,8,1,2025-02-13 01:51:41.698173,34.9
547,234,104,19,2,2025-01-14 01:51:41.698182,151.74
548,141,28,13,1,2025-03-20 01:51:41.698191,68.19
549,708,43,2,4,2025-04-07 01:51:41.698197,171.12
550,498,97,19,2,2024-08-18 01:51:41.698202,192.88
551,555,46,14,3,2024-12-01 01:51:41.698208,174.42000000000002
552,57,1,5,1,2025-06-28 01:51:41.698213,41.69
553,932,166,10,1,2025-01-03 01:51:41.698219,46.8
554,504,102,17,4,2024-07-24 01:51:41.698225,67.36
555,142,35,20,3,2024-09-01 01:51:41.698234,262.5
556,722,54,16,4,2024-08-03 01:51:41.698243,278.24
557,584,24,17,3,2025-05-24 01:51:41.698253,26.82
558,736,156,1,4,2024-11-04 01:51:41.698262,215.24
559,539,22,15,3,2025-01-13 01:51:41.698268,226.11
560,640,16,17,2,2024-07-23 01:51:41.698273,24.66
561,106,13,11,4,2024-08-21 01:51:41.698279,27.56
562,165,100,5,2,2024-08-29 01:51:41.698285,8.12
563,215,100,4,4,2025-06-01 01:51:41.698291,16.24
564,71,62,9,4,2024-12-23 01:51:41.698297,329.68
565,716,171,16,4,2024-07-09 01:51:41.698302,152.64
566,665,87,12,1,2025-06-06 01:51:41.698308,60.97
567,579,78,18,4,2025-03-11 01:51:41.698313,65.16
568,90,160,3,3,2024-12-07 01:51:41.698321,40.08
569,772,67,15,1,2024-12-28 01:51:41.698330,58.64
570,874,91,18,3,2025-05-15 01:51:41.698339,137.85000000000002
571,228,185,12,3,2024-11-15 01:51:41.698345,286.95000000000005
572,79,193,13,3,2025-05-23 01:51:41.698351,265.38
573,608,197,1,3,2025-06-15 01:51:41.698356,278.13
574,349,177,4,3,2025-06-09 01:51:41.698362,149.22
575,842,33,8,2,2024-11-30 01:51:41.698367,182.84
576,981,115,19,1,2024-08-25 01:51:41.698372,29.55
577,894,19,5,3,2025-02-02 01:51:41.698378,112.62
578,246,164,11,2,2024-11-02 01:51:41.698384,188.92
579,272,198,17,2,2024-10-02 01:51:41.698389,5.78
580,403,124,17,3,2025-05-03 01:51:41.698395,229.29000000000002
581,669,143,2,4,2024-09-17 01:51:41.698400,352.6
582,116,120,1,3,2024-12-11 01:51:41.698406,163.8
583,435,97,4,2,2025-05-30 01:51:41.698413,192.88
584,530,24,9,3,2025-01-20 01:51:41.698423,26.82
585,442,27,2,2,2024-10-19 01:51:41.698431,134.38
586,172,177,3,3,2024-10-20 01:51:41.698441,149.22
587,16,75,6,2,2025-06-22 01:51:41.698450,30.24
588,961,23,13,3,2025-02-12 01:51:41.698459,24.089999999999996
589,752,161,15,4,2025-06-21 01:51:41.698468,318.52
590,898,41,11,4,2024-11-29 01:51:41.698477,60.28
591,56,56,10,2,2024-10-01 01:51:41.698486,135.24
592,591,157,3,4,2024-08-11 01:51:41.698495,348.52
593,103,159,20,4,2025-05-14 01:51:41.698504,317.04
594,284,193,9,1,2025-03-12 01:51:41.698517,88.46
595,705,98,10,3,2025-01-29 01:51:41.698528,117.12
596,517,146,12,3,2025-02-28 01:51:41.698537,187.35000000000002
597,618,6,8,4,2024-07-09 01:51:41.698546,330.24
598,278,180,17,4,2025-03-21 01:51:41.698555,392.36
599,885,40,5,2,2024-11-02 01:51:41.698564,107.72
600,612,193,8,3,2024-08-14 01:51:41.698570,265.38
601,750,42,18,1,2024-12-22 01:51:41.698575,2.16
602,269,196,11,1,2024-11-26 01:51:41.698581,63.03
603,833,32,10,4,2025-05-11 01:51:41.698586,255.88
604,400,10,15,2,2024-09-12 01:51:41.698593,128.0
605,503,69,6,2,2025-04-11 01:51:41.698598,121.02
606,86,9,19,3,2025-04-04 01:51:41.698604,3.4499999999999997
607,320,69,17,4,2024-12-19 01:51:41.698609,242.04
608,32,189,10,4,2025-03-19 01:51:41.698615,177.92
609,336,139,5,2,2024-10-03 01:51:41.698620,126.0
610,51,99,16,1,2025-03-27 01:51:41.698626,4.86
611,79,196,12,1,2024-12-15 01:51:41.698632,63.03
612,698,74,5,3,2025-06-30 01:51:41.698637,130.85999999999999
613,174,103,1,4,2025-01-15 01:51:41.698643,13.24
614,948,123,2,4,2025-02-25 01:51:41.698653,218.52
615,618,102,5,1,2024-08-22 01:51:41.698662,16.84
616,501,8,19,4,2025-04-11 01:51:41.698671,329.2
617,575,177,15,4,2024-10-23 01:51:41.698681,198.96
618,76,152,1,2,2025-01-13 01:51:41.698686,47.1
619,316,161,11,3,2025-04-19 01:51:41.698692,238.89
620,833,19,18,3,2025-02-10 01:51:41.698698,112.62
621,373,2,3,3,2025-04-22 01:51:41.698703,272.54999999999995
622,81,55,9,2,2024-10-12 01:51:41.698708,87.12
623,873,139,4,3,2024-07-26 01:51:41.698714,189.0
624,640,17,13,3,2024-08-27 01:51:41.698720,117.0
625,695,170,9,1,2024-10-29 01:51:41.698725,59.28
626,755,61,3,1,2025-06-28 01:51:41.698730,80.04
627,697,131,16,3,2024-07-29 01:51:41.698736,104.69999999999999
628,732,86,8,2,2025-04-29 01:51:41.698741,136.06
629,71,35,7,2,2025-05-13 01:51:41.698747,175.0
630,969,103,17,2,2025-04-16 01:51:41.698752,6.62
631,854,66,16,4,2025-01-07 01:51:41.698759,130.28
632,666,1,18,4,2025-03-14 01:51:41.698764,166.76
633,757,135,16,2,2024-12-30 01:51:41.698770,70.76
634,652,148,15,1,2024-12-21 01:51:41.698798,40.12
635,71,171,2,4,2025-04-27 01:51:41.698807,152.64
636,46,119,20,2,2024-07-29 01:51:41.698817,69.4
637,47,134,4,4,2024-10-03 01:51:41.698826,224.84
638,591,55,5,4,2025-03-23 01:51:41.698835,174.24
639,422,100,7,4,2025-05-30 01:51:41.698844,16.24
640,149,21,15,4,2024-07-14 01:51:41.698852,169.92
641,910,51,17,2,2025-02-23 01:51:41.698861,146.38
642,130,174,10,4,2024-07-27 01:51:41.698870,305.68
643,456,163,20,3,2025-05-19 01:51:41.698879,263.49
644,639,100,9,2,2025-04-14 01:51:41.698901,8.12
645,877,8,16,2,2024-08-21 01:51:41.698910,164.6
646,631,68,3,2,2024-09-15 01:51:41.698920,75.5
647,966,107,9,4,2024-10-04 01:51:41.698929,360.44
648,997,144,8,2,2025-01-20 01:51:41.698938,125.44
649,869,67,7,1,2024-12-24 01:51:41.698947,58.64
650,505,199,17,3,2024-10-27 01:51:41.698956,144.63
651,929,192,5,1,2024-11-27 01:51:41.698965,7.18
652,774,2,7,3,2024-08-20 01:51:41.698972,272.54999999999995
653,244,1,13,3,2024-07-27 01:51:41.698977,125.07
654,474,186,18,4,2025-01-14 01:51:41.698983,83.4
655,382,1,14,3,2024-07-27 01:51:41.698992,125.07
656,103,102,18,3,2024-12-20 01:51:41.699001,50.519999999999996
657,489,115,3,1,2024-09-21 01:51:41.699011,29.55
658,37,135,17,3,2024-07-30 01:51:41.699020,106.14000000000001
659,654,88,19,2,2025-06-18 01:51:41.699028,74.18
660,549,197,7,2,2024-11-03 01:51:41.699033,185.42
661,520,92,4,3,2024-08-15 01:51:41.699039,207.42000000000002
662,743,18,15,2,2025-02-04 01:51:41.699045,92.34
663,333,88,8,4,2024-12-09 01:51:41.699054,148.36
664,397,160,16,2,2025-04-12 01:51:41.699060,26.72
665,296,173,1,4,2025-05-19 01:51:41.699066,84.48
666,107,33,16,3,2025-04-03 01:51:41.699075,274.26
667,860,73,2,4,2025-02-03 01:51:41.699085,70.08
668,954,177,2,4,2025-03-28 01:51:41.699092,198.96
669,530,161,8,3,2025-01-31 01:51:41.699097,238.89
670,825,199,12,3,2025-06-29 01:51:41.699103,144.63
671,83,196,11,4,2025-06-09 01:51:41.699109,252.12
672,934,28,6,1,2024-08-22 01:51:41.699114,68.19
673,288,87,19,3,2024-08-07 01:51:41.699120,182.91
674,982,53,18,3,2025-06-24 01:51:41.699126,254.13
675,706,44,5,1,2024-12-07 01:51:41.699132,30.21
676,461,80,15,2,2025-03-09 01:51:41.699138,129.88
677,215,183,8,1,2024-10-02 01:51:41.699144,76.69
678,281,138,6,2,2025-04-09 01:51:41.699150,89.92
679,732,14,12,1,2025-01-03 01:51:41.699155,60.78
680,954,103,19,4,2024-12-03 01:51:41.699161,13.24
681,459,36,12,3,2024-08-07 01:51:41.699166,218.01
682,801,34,12,1,2025-02-27 01:51:41.699172,61.64
683,344,88,9,3,2025-03-10 01:51:41.699178,111.27000000000001
684,194,146,10,2,2025-06-19 01:51:41.699183,124.9
685,158,16,17,4,2025-02-25 01:51:41.699189,49.32
686,465,165,18,3,2025-05-09 01:51:41.699194,47.19
687,104,41,16,1,2024-08-04 01:51:41.699200,15.07
688,34,25,4,1,2024-09-21 01:51:41.699209,36.12
689,102,126,18,4,2025-02-11 01:51:41.699218,178.4
690,639,8,3,2,2025-03-26 01:51:41.699227,164.6
691,726,112,16,4,2025-06-26 01:51:41.699236,242.76
692,325,94,14,4,2025-05-05 01:51:41.699245,196.28
693,944,84,9,3,2024-08-01 01:51:41.699254,124.64999999999999
694,808,146,6,2,2025-04-23 01:51:41.699264,124.9
695,691,68,4,4,2025-03-05 01:51:41.699272,151.0
696,592,176,2,3,2025-05-03 01:51:41.699278,154.85999999999999
697,141,198,10,3,2025-05-29 01:51:41.699284,8.67
698,474,67,11,2,2024-08-17 01:51:41.699290,117.28
699,31,146,7,2,2025-05-12 01:51:41.699295,124.9
700,884,111,5,3,2025-06-12 01:51:41.699301,266.85
701,935,18,4,2,2024-11-29 01:51:41.699310,92.34
702,63,56,6,3,2024-12-16 01:51:41.699319,202.86
703,560,151,2,2,2025-05-15 01:51:41.699328,109.52
704,87,35,2,2,2025-01-15 01:51:41.699337,175.0
705,304,134,16,2,2024-09-15 01:51:41.699346,112.42
706,61,118,13,1,2025-02-10 01:51:41.699356,39.17
707,396,26,7,2,2025-04-08 01:51:41.699365,188.46
708,334,61,5,1,2024-12-31 01:51:41.699374,80.04
709,952,88,17,3,2025-04-13 01:51:41.699383,111.27000000000001
710,786,15,13,4,2024-11-28 01:51:41.699389,275.88
711,411,91,15,4,2025-06-17 01:51:41.699394,183.8
712,284,32,3,4,2024-11-28 01:51:41.699400,255.88
713,466,140,4,3,2025-02-23 01:51:41.699409,148.2
714,80,133,15,2,2024-08-25 01:51:41.699418,193.36
715,692,64,18,1,2024-10-26 01:51:41.699427,91.75
716,784,199,3,3,2025-06-02 01:51:41.699432,144.63
717,77,86,7,4,2024-09-24 01:51:41.699438,272.12
718,954,155,8,4,2024-07-28 01:51:41.699444,289.96
719,733,45,11,4,2024-08-16 01:51:41.699449,196.44
720,905,35,9,4,2024-12-11 01:51:41.699455,350.0
721,794,26,20,1,2024-07-05 01:51:41.699461,94.23
722,540,23,12,4,2025-05-05 01:51:41.699466,32.12
723,361,141,5,1,2024-11-25 01:51:41.699472,40.78
724,77,131,1,4,2025-04-30 01:51:41.699477,139.6
725,509,29,14,3,2025-01-25 01:51:41.699483,110.49
726,164,194,3,1,2024-12-11 01:51:41.699490,45.38
727,9,64,15,1,2025-06-14 01:51:41.699495,91.75
728,175,156,10,3,2024-08-13 01:51:41.699501,161.43
729,462,164,10,4,2025-06-25 01:51:41.699507,377.84
730,307,113,3,4,2025-05-04 01:51:41.699512,331.36
731,588,134,6,2,2024-08-10 01:51:41.699517,112.42
732,245,139,5,2,2024-08-17 01:51:41.699523,126.0
733,122,166,19,1,2025-01-13 01:51:41.699529,46.8
734,185,118,14,2,2025-04-10 01:51:41.699538,78.34
735,32,162,17,3,2024-11-24 01:51:41.699547,84.9
736,998,67,12,3,2025-01-05 01:51:41.699555,175.92000000000002
737,963,108,9,3,2024-12-09 01:51:41.699561,37.5
738,762,174,3,1,2025-04-21 01:51:41.699567,76.42
739,569,86,18,3,2024-10-08 01:51:41.699572,204.09
740,310,29,4,1,2025-03-25 01:51:41.699578,36.83
741,372,60,14,1,2024-07-21 01:51:41.699587,45.2
742,656,54,6,3,2024-09-13 01:51:41.699595,208.68
743,830,93,15,3,2024-12-05 01:51:41.699605,44.730000000000004
744,596,69,17,1,2025-06-29 01:51:41.699614,60.51
745,992,117,5,3,2025-02-27 01:51:41.699621,118.68
746,56,9,6,2,2024-09-24 01:51:41.699627,2.3
747,791,126,5,1,2025-04-18 01:51:41.699633,44.6
748,273,77,19,4,2025-01-16 01:51:41.699638,140.96
749,464,10,14,1,2025-06-09 01:51:41.699644,64.0
750,678,102,4,3,2025-01-28 01:51:41.699649,50.519999999999996
751,456,196,5,3,2024-09-09 01:51:41.699654,189.09
752,979,58,11,1,2024-11-24 01:51:41.699660,31.33
753,670,113,2,1,2025-01-25 01:51:41.699666,82.84
754,249,180,2,4,2024-11-13 01:51:41.699672,392.36
755,698,162,20,4,2025-06-11 01:51:41.699677,113.2
756,994,106,12,1,2025-05-21 01:51:41.699683,29.64
757,78,35,16,3,2025-02-03 01:51:41.699688,262.5
758,534,103,17,1,2025-03-15 01:51:41.699694,3.31
759,108,103,4,2,2025-04-08 01:51:41.699699,6.62
760,273,161,14,2,2024-08-13 01:51:41.699705,159.26
761,764,200,7,3,2024-08-26 01:51:41.699711,207.24
762,15,160,15,1,2024-09-14 01:51:41.699720,13.36
763,370,183,16,1,2024-08-12 01:51:41.699729,76.69
764,304,97,8,2,2025-02-17 01:51:41.699739,192.88
765,672,136,2,1,2024-12-06 01:51:41.699748,58.47
766,205,174,19,3,2024-09-21 01:51:41.699758,229.26
767,981,142,1,3,2024-10-08 01:51:41.699764,298.17
768,113,136,4,4,2025-04-19 01:51:41.699769,233.88
769,680,106,11,3,2024-07-14 01:51:41.699775,88.92
770,865,71,10,1,2025-05-14 01:51:41.699781,69.15
771,253,77,18,1,2024-08-09 01:51:41.699786,35.24
772,441,54,1,2,2024-11-10 01:51:41.699792,139.12
773,186,21,17,2,2025-03-23 01:51:41.699798,84.96
774,859,111,16,3,2025-05-03 01:51:41.699804,266.85
775,227,75,12,4,2024-10-16 01:51:41.699809,60.48
776,528,14,16,1,2025-04-27 01:51:41.699815,60.78
777,668,2,9,4,2025-04-09 01:51:41.699820,363.4
778,354,189,17,1,2025-01-28 01:51:41.699826,44.48
779,623,108,3,3,2024-10-08 01:51:41.699831,37.5
780,1,145,18,3,2024-08-26 01:51:41.699837,172.10999999999999
781,553,78,15,2,2025-04-13 01:51:41.699842,32.58
782,560,48,15,4,2024-08-20 01:51:41.699848,52.72
783,927,91,16,2,2025-02-01 01:51:41.699854,91.9
784,420,136,20,3,2025-05-14 01:51:41.699859,175.41
785,620,184,1,4,2024-10-26 01:51:41.699865,231.12
786,161,17,1,1,2024-09-26 01:51:41.699870,39.0
787,161,197,4,2,2024-07-10 01:51:41.699876,185.42
788,871,12,13,3,2025-03-25 01:51:41.699882,79.5
789,128,166,4,1,2025-06-06 01:51:41.699888,46.8
790,722,146,8,3,2024-09-20 01:51:41.699893,187.35000000000002
791,151,26,13,1,2024-09-03 01:51:41.699899,94.23
792,444,37,8,2,2025-04-24 01:51:41.699904,25.88
793,767,70,14,1,2025-06-24 01:51:41.699910,70.85
794,471,169,1,4,2024-08-30 01:51:41.699915,345.96
795,463,79,9,1,2025-02-14 01:51:41.699921,3.52
796,730,170,1,3,2025-01-18 01:51:41.699927,177.84
797,30,90,7,1,2025-04-09 01:51:41.699932,98.82
798,473,41,20,2,2025-02-13 01:51:41.699938,30.14
799,557,175,13,3,2025-04-19 01:51:41.699943,117.81
800,80,142,15,3,2024-11-06 01:51:41.699949,298.17
801,39,129,9,3,2025-05-16 01:51:41.699955,60.81
802,240,17,16,3,2025-03-17 01:51:41.699960,117.0
803,557,183,17,4,2024-09-16 01:51:41.699965,306.76
804,590,53,9,3,2024-10-12 01:51:41.699971,254.13
805,337,118,6,3,2025-01-06 01:51:41.699976,117.51
806,908,109,20,3,2025-01-16 01:51:41.699982,286.92
807,861,159,12,2,2025-02-06 01:51:41.699987,158.52
808,800,190,16,2,2024-08-05 01:51:41.699993,169.7
809,952,136,15,3,2024-09-21 01:51:41.699998,175.41
810,280,158,7,4,2025-05-08 01:51:41.700005,55.72
811,116,77,10,1,2025-01-04 01:51:41.700015,35.24
812,269,80,4,4,2024-10-30 01:51:41.700024,259.76
813,916,194,3,3,2024-07-25 01:51:41.700054,136.14000000000001
814,335,45,18,3,2025-02-24 01:51:41.700064,147.32999999999998
815,312,18,1,4,2024-10-03 01:51:41.700074,184.68
816,53,99,13,3,2025-02-19 01:51:41.700080,14.580000000000002
817,68,173,18,1,2025-03-30 01:51:41.700086,21.12
818,694,147,8,2,2025-04-19 01:51:41.700091,41.86
819,34,68,11,1,2024-10-26 01:51:41.700097,37.75
820,796,83,10,1,2024-07-18 01:51:41.700102,8.1
821,818,50,4,1,2024-10-01 01:51:41.700108,34.97
822,386,25,4,4,2025-05-19 01:51:41.700115,144.48
823,249,166,4,4,2025-05-21 01:51:41.700121,187.2
824,111,121,12,1,2025-01-12 01:51:41.700126,16.26
825,94,164,8,4,2024-12-01 01:51:41.700131,377.84
826,410,68,13,3,2025-01-14 01:51:41.700137,113.25
827,179,56,8,2,2025-05-23 01:51:41.700143,135.24
828,47,39,3,4,2024-10-29 01:51:41.700148,30.32
829,794,63,12,4,2025-01-31 01:51:41.700154,343.6
830,852,128,18,1,2025-03-12 01:51:41.700159,26.67
831,874,135,15,2,2025-05-15 01:51:41.700165,70.76
832,604,122,14,3,2025-04-29 01:51:41.700170,167.46
833,376,186,9,3,2024-11-18 01:51:41.700176,62.550000000000004
834,724,59,5,2,2025-04-23 01:51:41.700181,158.22
835,587,48,15,3,2024-09-05 01:51:41.700188,39.54
836,890,133,8,2,2024-09-14 01:51:41.700194,193.36
837,202,36,3,1,2024-09-08 01:51:41.700200,72.67
838,445,88,12,3,2024-12-10 01:51:41.700205,111.27000000000001
839,919,25,5,3,2025-05-01 01:51:41.700211,108.35999999999999
840,933,173,9,2,2024-08-17 01:51:41.700216,42.24
841,297,19,20,3,2024-08-21 01:51:41.700222,112.62
842,308,135,3,4,2025-01-21 01:51:41.700227,141.52
843,723,186,8,1,2024-08-04 01:51:41.700233,20.85
844,493,66,13,3,2025-06-15 01:51:41.700239,97.71000000000001
845,338,80,8,3,2024-07-28 01:51:41.700244,194.82
846,945,167,5,3,2025-03-29 01:51:41.700250,294.36
847,923,125,7,2,2024-08-31 01:51:41.700255,167.06
848,646,146,5,1,2025-02-13 01:51:41.700261,62.45
849,842,103,9,1,2024-07-28 01:51:41.700267,3.31
850,66,129,5,3,2025-05-24 01:51:41.700272,60.81
851,792,191,8,3,2025-02-24 01:51:41.700279,268.26
852,422,131,12,2,2024-09-29 01:51:41.700288,69.8
853,540,127,4,1,2025-01-18 01:51:41.700297,30.93
854,924,21,9,4,2024-08-16 01:51:41.700306,169.92
855,629,126,14,3,2025-04-15 01:51:41.700316,133.8
856,493,124,19,4,2025-01-08 01:51:41.700322,305.72
857,882,158,13,4,2024-07-08 01:51:41.700328,55.72
858,999,11,3,1,2024-08-14 01:51:41.700334,6.06
859,962,22,4,4,2025-04-01 01:51:41.700340,301.48
860,317,111,1,3,2024-11-05 01:51:41.700345,266.85
861,942,125,1,3,2024-10-10 01:51:41.700351,250.59
862,837,57,11,2,2025-01-03 01:51:41.700360,56.52
863,626,89,16,1,2024-12-04 01:51:41.700366,22.57
864,75,131,4,1,2025-04-19 01:51:41.700372,34.9
865,714,158,7,4,2025-03-16 01:51:41.700380,55.72
866,939,128,12,3,2024-07-21 01:51:41.700389,80.01
867,59,45,6,3,2024-09-09 01:51:41.700399,147.32999999999998
868,386,36,20,2,2024-09-20 01:51:41.700408,145.34
869,15,87,9,4,2024-07-13 01:51:41.700415,243.88
870,231,118,8,3,2024-12-31 01:51:41.700420,117.51
871,617,72,14,1,2025-05-25 01:51:41.700429,38.08
872,677,192,15,2,2025-02-14 01:51:41.700438,14.36
873,199,182,5,1,2024-07-28 01:51:41.700448,82.92
874,916,68,15,2,2025-05-06 01:51:41.700457,75.5
875,354,178,6,1,2024-12-26 01:51:41.700463,58.15
876,35,103,1,4,2024-07-25 01:51:41.700469,13.24
877,162,159,20,3,2024-10-16 01:51:41.700474,237.78000000000003
878,757,29,9,1,2025-05-04 01:51:41.700482,36.83
879,982,187,4,4,2024-07-03 01:51:41.700499,47.28
880,799,164,2,1,2025-02-28 01:51:41.700505,94.46
881,895,105,6,4,2024-12-25 01:51:41.700511,185.56
882,471,73,2,2,2024-11-13 01:51:41.700516,35.04
883,531,119,3,4,2025-01-14 01:51:41.700521,138.8
884,964,85,7,1,2025-03-09 01:51:41.700527,31.81
885,792,195,20,3,2024-10-22 01:51:41.700532,154.59
886,852,89,17,2,2025-03-16 01:51:41.700538,45.14
887,423,89,9,2,2025-05-25 01:51:41.700543,45.14
888,348,76,9,4,2024-07-31 01:51:41.700549,356.48
889,694,139,19,1,2025-03-31 01:51:41.700555,63.0
890,935,116,5,4,2025-06-13 01:51:41.700560,384.6
891,913,139,6,2,2024-07-12 01:51:41.700566,126.0
892,147,154,18,3,2025-04-29 01:51:41.700571,273.12
893,374,53,1,4,2025-02-01 01:51:41.700577,338.84
894,688,142,17,1,2025-02-12 01:51:41.700583,99.39
895,675,64,14,4,2024-12-27 01:51:41.700588,367.0
896,416,138,15,4,2024-12-28 01:51:41.700593,179.84
897,687,31,5,4,2024-12-08 01:51:41.700599,8.0
898,494,36,17,3,2024-10-14 01:51:41.700604,218.01
899,559,10,11,1,2024-11-29 01:51:41.700612,64.0
900,256,26,10,1,2024-10-18 01:51:41.700621,94.23
