review_id,customer_id,product_id,rating,review_text,review_date
1859,549,96,1,Just okay,2024-08-12 01:51:43.897607
1860,502,115,2,Just okay,2024-08-12 01:51:43.897613
1861,697,103,2,Would not buy again,2025-05-28 01:51:43.897619
1862,98,180,1,Would not buy again,2024-10-10 01:51:43.897624
1863,830,117,4,Would not buy again,2024-09-03 01:51:43.897630
1864,899,78,4,Great product!,2025-05-02 01:51:43.897636
1865,542,71,1,Just okay,2024-12-29 01:51:43.897641
1866,503,20,2,Just okay,2024-08-09 01:51:43.897647
1867,451,96,3,Not bad,2024-07-09 01:51:43.897652
1868,191,110,5,Not bad,2024-07-01 01:51:43.897658
1869,850,182,1,Great product!,2024-12-14 01:51:43.897664
1870,791,95,3,Not bad,2024-11-02 01:51:43.897669
1871,968,86,5,Would not buy again,2024-11-11 01:51:43.897675
1872,201,133,3,Great product!,2024-12-02 01:51:43.897680
1873,322,95,3,Great product!,2025-05-10 01:51:43.897686
1874,701,79,5,Great product!,2025-03-04 01:51:43.897691
1875,258,190,3,Excellent!,2024-08-05 01:51:43.897697
1876,155,145,2,Not bad,2024-11-28 01:51:43.897703
1877,944,181,1,Just okay,2024-08-13 01:51:43.897709
1878,487,37,2,Excellent!,2025-02-02 01:51:43.897714
1879,831,19,2,Would not buy again,2025-01-06 01:51:43.897720
1880,228,138,5,Excellent!,2024-10-05 01:51:43.897725
1881,517,44,5,Would not buy again,2024-08-15 01:51:43.897732
1882,641,177,5,Just okay,2025-06-26 01:51:43.897742
1883,511,89,3,Just okay,2025-03-07 01:51:43.897751
1884,918,37,3,Not bad,2024-12-10 01:51:43.897761
1885,74,58,1,Excellent!,2025-05-25 01:51:43.897768
1886,365,128,3,Just okay,2025-05-08 01:51:43.897774
1887,24,143,1,Would not buy again,2024-09-16 01:51:43.897780
1888,827,148,2,Just okay,2024-09-20 01:51:43.897785
1889,463,183,1,Not bad,2025-04-06 01:51:43.897791
1890,481,141,1,Would not buy again,2025-05-17 01:51:43.897797
1891,946,148,5,Great product!,2024-09-20 01:51:43.897803
1892,791,43,3,Not bad,2024-08-14 01:51:43.897808
1893,718,169,4,Not bad,2025-04-22 01:51:43.897814
1894,658,48,4,Great product!,2025-05-20 01:51:43.897820
1895,89,56,5,Just okay,2024-10-02 01:51:43.897825
1896,534,111,2,Not bad,2025-02-10 01:51:43.897831
1897,300,196,2,Great product!,2025-05-03 01:51:43.897836
1898,44,172,2,Great product!,2024-11-03 01:51:43.897842
1899,37,175,1,Not bad,2025-05-15 01:51:43.897847
1900,519,178,3,Excellent!,2025-01-15 01:51:43.897853
1901,474,32,2,Not bad,2025-03-13 01:51:43.897859
1902,280,54,4,Excellent!,2025-02-25 01:51:43.897864
1903,461,167,1,Just okay,2024-09-05 01:51:43.897870
1904,169,186,2,Great product!,2025-03-14 01:51:43.897876
1905,70,61,2,Would not buy again,2025-01-17 01:51:43.897881
1906,213,110,3,Not bad,2024-10-15 01:51:43.897887
1907,583,111,3,Would not buy again,2025-04-16 01:51:43.897892
1908,914,100,1,Just okay,2025-06-24 01:51:43.897898
1909,719,200,4,Not bad,2024-12-27 01:51:43.897904
1910,72,147,5,Would not buy again,2024-09-28 01:51:43.897909
1911,828,69,4,Just okay,2025-04-13 01:51:43.897915
1912,180,150,3,Excellent!,2025-04-27 01:51:43.897921
1913,208,163,3,Just okay,2025-03-08 01:51:43.897926
1914,177,138,5,Not bad,2024-12-11 01:51:43.897932
1915,707,143,4,Not bad,2025-02-09 01:51:43.897937
1916,301,2,4,Not bad,2025-03-25 01:51:43.897943
1917,905,150,5,Just okay,2024-08-30 01:51:43.897949
1918,884,112,3,Not bad,2024-11-26 01:51:43.897954
1919,751,99,1,Just okay,2025-04-18 01:51:43.897960
1920,154,103,4,Great product!,2024-09-11 01:51:43.897965
1921,154,12,2,Great product!,2025-02-17 01:51:43.897971
1922,30,125,4,Great product!,2024-10-12 01:51:43.897976
1923,27,190,4,Would not buy again,2024-09-20 01:51:43.897982
1924,976,45,4,Great product!,2025-03-21 01:51:43.897988
1925,240,186,3,Great product!,2024-12-07 01:51:43.897993
1926,755,148,2,Just okay,2025-02-10 01:51:43.897999
1927,644,179,4,Just okay,2025-06-18 01:51:43.898005
1928,691,7,1,Not bad,2024-10-25 01:51:43.898010
1929,851,152,2,Not bad,2025-02-28 01:51:43.898015
1930,98,67,5,Not bad,2025-06-21 01:51:43.898021
1931,326,70,1,Just okay,2025-04-12 01:51:43.898026
1932,237,97,5,Just okay,2025-01-15 01:51:43.898032
1933,847,53,4,Great product!,2025-03-24 01:51:43.898037
1934,138,162,3,Excellent!,2024-12-06 01:51:43.898044
1935,630,161,4,Just okay,2025-01-31 01:51:43.898053
1936,618,93,4,Excellent!,2025-05-25 01:51:43.898062
1937,548,151,5,Just okay,2024-10-10 01:51:43.898072
1938,46,58,4,Just okay,2024-07-24 01:51:43.898081
1939,616,196,1,Would not buy again,2025-06-26 01:51:43.898086
1940,390,69,3,Excellent!,2024-11-17 01:51:43.898092
1941,364,168,5,Would not buy again,2025-06-04 01:51:43.898098
1942,360,47,2,Great product!,2025-02-27 01:51:43.898103
1943,582,43,4,Would not buy again,2024-09-05 01:51:43.898109
1944,207,189,5,Would not buy again,2025-05-27 01:51:43.898114
1945,733,170,4,Great product!,2024-11-06 01:51:43.898120
1946,601,62,4,Excellent!,2024-08-24 01:51:43.898126
1947,979,195,5,Not bad,2024-08-18 01:51:43.898131
1948,974,55,1,Just okay,2024-09-01 01:51:43.898140
1949,515,107,2,Excellent!,2025-03-21 01:51:43.898149
1950,946,49,4,Great product!,2025-04-15 01:51:43.898159
1951,810,106,1,Would not buy again,2024-08-23 01:51:43.898168
1952,366,177,4,Not bad,2025-04-10 01:51:43.898175
1953,974,78,4,Would not buy again,2025-02-05 01:51:43.898180
1954,438,119,1,Just okay,2024-12-20 01:51:43.898186
1955,231,161,4,Great product!,2024-11-19 01:51:43.898192
1956,423,28,2,Not bad,2025-05-09 01:51:43.898197
1957,469,57,5,Excellent!,2024-07-21 01:51:43.898203
1958,630,169,1,Excellent!,2025-04-07 01:51:43.898208
1959,311,120,3,Great product!,2025-02-22 01:51:43.898214
1960,395,120,4,Great product!,2024-12-02 01:51:43.898219
1961,114,4,5,Would not buy again,2024-07-14 01:51:43.898225
1962,202,20,2,Not bad,2024-10-10 01:51:43.898231
1963,463,117,2,Just okay,2024-12-30 01:51:43.898237
1964,542,89,3,Great product!,2024-10-02 01:51:43.898242
1965,364,163,2,Not bad,2024-11-16 01:51:43.898248
1966,247,53,5,Great product!,2024-08-13 01:51:43.898253
1967,593,39,3,Great product!,2025-06-19 01:51:43.898262
1968,246,53,1,Excellent!,2025-03-30 01:51:43.898271
1969,184,121,3,Not bad,2024-08-05 01:51:43.898280
1970,413,86,1,Excellent!,2024-12-23 01:51:43.898286
1971,273,99,2,Excellent!,2025-04-06 01:51:43.898292
1972,545,118,5,Not bad,2024-07-12 01:51:43.898301
1973,614,92,4,Excellent!,2024-09-27 01:51:43.898311
1974,277,138,3,Would not buy again,2024-09-11 01:51:43.898320
1975,623,113,2,Just okay,2024-10-13 01:51:43.898330
1976,499,83,5,Just okay,2024-12-15 01:51:43.898336
1977,718,65,4,Would not buy again,2024-08-12 01:51:43.898345
1978,778,1,3,Great product!,2025-06-21 01:51:43.898351
1979,490,181,5,Excellent!,2025-04-04 01:51:43.898356
1980,215,174,2,Just okay,2024-07-26 01:51:43.898362
1981,103,154,3,Not bad,2024-08-17 01:51:43.898368
1982,807,130,3,Great product!,2025-05-25 01:51:43.898374
1983,590,28,1,Just okay,2024-11-20 01:51:43.898379
1984,175,84,1,Excellent!,2025-01-07 01:51:43.898385
1985,854,155,3,Just okay,2024-12-04 01:51:43.898391
1986,52,28,5,Excellent!,2025-05-13 01:51:43.898396
1987,297,124,2,Great product!,2025-06-07 01:51:43.898402
1988,988,31,4,Would not buy again,2024-07-28 01:51:43.898407
1989,175,175,1,Excellent!,2025-03-17 01:51:43.898417
1990,969,135,2,Excellent!,2024-08-24 01:51:43.898426
1991,343,72,3,Great product!,2024-10-11 01:51:43.898435
1992,711,48,2,Great product!,2024-12-07 01:51:43.898445
1993,600,26,2,Not bad,2025-01-13 01:51:43.898452
1994,171,183,2,Great product!,2025-01-24 01:51:43.898457
1995,37,89,3,Just okay,2024-11-02 01:51:43.898463
1996,635,135,1,Excellent!,2025-02-28 01:51:43.898468
1997,201,105,4,Would not buy again,2025-06-11 01:51:43.898474
1998,64,57,5,Great product!,2025-05-06 01:51:43.898480
1999,486,115,1,Excellent!,2024-09-24 01:51:43.898485
2000,455,186,4,Would not buy again,2025-03-15 01:51:43.898491
